g68_test_result.dt,g68_test_result.platform,g68_test_result.forum_name,g68_test_result.brand,g68_test_result.car_series,g68_test_result.car_model,g68_test_result.content_id,g68_test_result.content_type,g68_test_result.content,g68_test_result.energy_type,g68_test_result.driven_kiloms,g68_test_result.url,g68_test_result.nlp_level_1,g68_test_result.nlp_level_2,g68_test_result.nlp_level_3,g68_test_result.nlp_level_4,g68_test_result.nlp_matched_key,g68_test_result.nlp_summaries,g68_test_result.nlp_rating,g68_test_result.nlp_total_score,g68_test_result.nlp_extra_data,g68_test_result.nlp_time,g68_test_result.nlp_unique_id,g68_test_result.nlp_sentiment
2024-05-28,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1445848365,comment,落地都36了，给个不买的理由,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:40,-6021964241513021483_1_1,neutral
2024-04-11,懂车帝,,宝马,宝马5系,G68,7356530731587207209,content,"#心心念念新5到店\n恭贺您成为全新5系车主\n愿浩瀚的蓝天白云,承载您的美好征程！",油车,NULL,https://www.dongchedi.com/ugc/article/7356530731587207209,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:40,-5981211995253273562_1_1,positive
2024-05-29,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1445912813,comment,买五系的人只能说是没审美。或者认为开宝马属于有身份，现在看到开宝马新款的第一感觉就是这个人没眼光，也许是刚进城的,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:42,-5958399193443523485_1_1,neutral
2024-02-14,懂车帝,,宝马,宝马5系,G68,1790859565107203,content,2024款530尊享和2024款a7 45臻选兄弟们综合考虑怎么选,油车,NULL,https://www.dongchedi.com/ugc/article/1790859565107203,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:43,-5925812422572561491_1_1,positive
2024-06-09,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446473116,comment,最屌丝的一届宝马5系车主，哈哈哈,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:44,-5886683122487720602_1_1,positive
2024-03-23,懂车帝,,宝马,宝马5系,G68,1794244779238476,content,最新款530li，从全国范围看，哪个地方的最便宜？,油车,NULL,https://www.dongchedi.com/ugc/article/1794244779238476,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:48,-5764175162165850360_1_1,positive
2024-04-02,懂车帝,,宝马,宝马5系,G68,7352898704266953523,comment,不会啊，那天在4s店看好多人看新5系啊，也是真帅[呲牙]反而我们提的x1坐一天没见人看[我想静静]看X5的也很多，大家是真有钱啊[666][赞]，不过也可能是3月最后两天人家销售完成X1任务没约人看它了[呲牙]前一天电话给我打爆说差一台任务多优惠，结果我只是想去看看的结果不知怎回事却直接买了[我想静静]帮她完成任务第二天提车真没约人看X1了，我想我没成韭菜吧[我想静静][我想静静],油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:49,-5707475332252162175_1_1,positive
2024-05-08,autohome,宝马5系论坛,宝马,宝马5系,G68,108183878-1444776056,comment,讲真的，说丑的都是几零后了？70？这一代五系明显是更适合年轻人的。,油车,NULL,http://club.autohome.com.cn/bbs/thread/86fdae223e090aad/108183878-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:50,-5682371205641291411_1_1,neutral
2024-04-25,autohome,宝马5系论坛,宝马,宝马5系,G68,108091778-1444133747,comment,芜湖老乡，我小马的，在等电车mini，也是芜湖宝利盛,油车,NULL,http://club.autohome.com.cn/bbs/thread/4dad9e840bb76bde,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:29,-840786773875747799_1_1,neutral
2024-06-09,autohome,宝马5系论坛,宝马,宝马5系,G68,108407045-1446469536,comment,开了这么久了，我路上只看到过2次，后面看是真的臭的一笔,油车,NULL,http://club.autohome.com.cn/bbs/thread/86f4f596a6b52529/108407045-1.html,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:29,-801421282935918771_1_1,negative
2024-01-26,懂车帝,,宝马,宝马i5,G68,7328222895220966198,comment,新款5系拉了，改的这么丑，我不关心新5系售价，而是关心它优惠多少，新5系估计优惠个七八万也卖不过奥迪[我想静静]奇丑无比,电车,NULL,,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:29,-793396432162640802_1_1,negative
2024-01-26,懂车帝,,宝马,宝马5系,G68,7328222620460188479,comment,新款5系拉了，改的这么丑，我不关心新5系售价，而是关心它优惠多少，新5系估计优惠个七八万也卖不过奥迪[我想静静]奇丑无比,油车,NULL,,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:29,-793396432162640802_1_1,negative
2024-05-25,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1445682370,comment,有组织,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:30,-789061736340776449_1_1,neutral
2024-05-21,autohome,宝马5系论坛,宝马,宝马5系,G68,108273873-1445481751,comment,网上下载几张图就是自己的啊,油车,NULL,http://club.autohome.com.cn/bbs/thread/aacceaf76663bea5,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:30,-741986828224290248_1_1,neutral
2024-04-24,懂车帝,,宝马,宝马5系,G68,7361283508452492044,comment,说半天还不是因为丑吗？上一款价格比a6贵多了销量一样遥遥领先，很多时候不是钱的事，有钱人思想都是觉得我买你东西贵没问题，溢价没问题，但你要给我一个合理溢价的理由，要么品牌价值要么产品体验要么外观，就新5系那杀马特外观买得起的人扭头去隔壁看e了，说新5好看的基本都是杀马特小年轻，可是小年轻几个买得起5系？？销量能不扑街吗？[呲牙],油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:30,-622644898872098112_1_1,positive
2024-03-27,懂车帝,,宝马,宝马5系,G68,1794651241040960,content,新5系怎么样,油车,NULL,https://www.dongchedi.com/ugc/article/1794651241040960,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:30,-610210742894449777_1_1,positive
2024-06-12,autohome,宝马5系论坛,宝马,宝马5系,G68,108407045-1446603097,comment,老实说，收了多少钱？,油车,NULL,http://club.autohome.com.cn/bbs/thread/86f4f596a6b52529/108407045-1.html,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:30,-604981218786800142_1_1,negative
2024-05-26,autohome,宝马5系论坛,宝马,宝马5系,G68,108278774-1445724779,comment,优惠的少了肯定是卖不过奔驰和奥迪。和他们的外观不是一个档次,油车,NULL,http://club.autohome.com.cn/bbs/thread/c17b243be0804939,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:31,-602721458035857304_1_1,positive
2024-04-03,懂车帝,,宝马,宝马5系,G68,7353438533987812133,comment,新款5系简直丑的无法直视。,油车,NULL,,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:31,-583648863472601945_1_1,negative
2024-02-19,懂车帝,,宝马,宝马5系,G68,7337200620606276403,comment,无论啥时候上2.0也和你的老款5系无缘了[我想静静][我想静静][我想静静]还不如直接上新款5系，ID8.5不输2.0的,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:31,-558724662061846285_1_1,positive
2024-01-02,autohome,宝马5系论坛,宝马,宝马5系,G68,107305315,content,新5系，现在还遮遮掩掩。奔驰E都上市销售，有人提车了。5系的价格还没出。地方的展车也没有。这是还没开始打仗，就认输了嘛?,油车,NULL,http://club.autohome.com.cn/bbs/thread/ee035439a1f86077,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:31,-518456572332856340_1_1,negative
2024-06-10,autohome,宝马5系论坛,宝马,宝马5系,G68,108407271-1446497186,comment,斯科达？,油车,NULL,http://club.autohome.com.cn/bbs/thread/0ad41567a4fdfb9e/108407271-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:32,-511704082378742053_1_1,neutral
2024-03-18,autohome,宝马5系论坛,宝马,宝马5系,G68,107804160-1441840871,comment,最好不要关，刷隐藏可以关但是刷完之后不能保证永久性关闭也会导致车的其他性能有影响。,油车,NULL,http://club.autohome.com.cn/bbs/thread/67fc6c6d9a5bc37c,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:33,-439335583810114890_1_1,negative
2024-04-02,懂车帝,,宝马,宝马5系,G68,7352919404549669659,comment,有一说一嗷，新5产品力确实不够，压不住这个价格。我这里有个4s店悄悄降价，放十几辆特价，上月底尊享49落地。是真的没人买[我想静静],油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:33,-413644874724425208_1_1,positive
2024-04-09,懂车帝,,宝马,宝马5系,G68,7355492030300586762,comment,新5系真是丑[我想静静],油车,NULL,,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:40,-331716914577832138_1_1,negative
2024-06-04,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446227332,comment,丑怪,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:40,-307200970416377292_1_1,neutral
2024-05-27,autohome,宝马i5论坛,宝马,宝马i5,G68,108262083-1445745968,comment,啥几把都不是，就是长得太丑,电车,NULL,http://club.autohome.com.cn/bbs/thread/d1444bc024a65dda/108262083-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:40,-296917437476615940_1_1,positive
2024-02-25,autohome,宝马5系论坛,宝马,宝马5系,G68,107639212-1440395555,comment,过年高速上看到两台新E，很普通，外观我觉得没有23款的好看。新5发布的晚，年前提车的少，不过在商场看到实车了，外观很年轻，车头很运动干练，不过5的屁股有点不伦不类的感觉，反正奔驰完全两个格调,油车,NULL,http://club.autohome.com.cn/bbs/thread/a2772b972795dbe1,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:42,-133560974023548090_1_1,positive
2024-05-24,autohome,宝马5系论坛,宝马,宝马5系,G68,108273873-1445640513,comment,进口品控好于国产，毋庸置疑,油车,NULL,http://club.autohome.com.cn/bbs/thread/aacceaf76663bea5,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:42,-110433969259302913_1_1,positive
2024-04-06,懂车帝,,宝马,宝马5系,G68,7354622375423951643,comment,新5系车头还能接受，尾巴真的太掉价了，妥妥的20万级别日系车造型！[我想静静][我想静静][我想静静],油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:43,-91238508735888214_1_1,positive
2024-06-01,autohome,宝马5系论坛,宝马,宝马5系,G68,108368969-1446044811,comment,外观真的是丑,油车,NULL,http://club.autohome.com.cn/bbs/thread/a5d275e87b1e1ad3,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:44,-53503237539739522_1_1,negative
2024-05-25,autohome,宝马5系论坛,宝马,宝马5系,G68,108228285-1445690995,comment,买三系的多,油车,NULL,http://club.autohome.com.cn/bbs/thread/6ae903f0a19215d6,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,-19122144548597804_1_1,neutral
2024-05-31,autohome,宝马5系论坛,宝马,宝马5系,G68,108278774-1445979524,comment,花自己钱需要别人说什么真是我刚提了喜欢就买,油车,NULL,http://club.autohome.com.cn/bbs/thread/c17b243be0804939,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,-12947777607898179_1_1,negative
2024-03-28,懂车帝,,宝马,宝马5系,G68,7351234419510067979,comment,你这帕美新提车就搞辆5系，新5的门就要大力，吐槽的人太多了，说是什么密闭性好才这样,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,9088843273467965685_1_1,positive
2024-06-02,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446102532,comment,历代五系最失败的一次改款。但还是要恭喜车主，车好不好看次要的，价格香就够了。,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:45,9120830403591564833_1_1,neutral
2024-01-14,懂车帝,,宝马,宝马5系,G68,7323557895059817268,comment,我觉得新5没新E好看,油车,NULL,,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:31,-3684739089175967000_1_1,negative
2024-03-13,懂车帝,,宝马,宝马5系,G68,7345671942714082075,comment,这代5系毫无争议的巨丑 还用扯那些啊 你说新7系有争议就算了 那玩意好不好看另说 至少气势在那摆着 新5系不仅丑还廉价 奔驰新款都丑 这么久了 有反转吗,油车,NULL,,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:32,-3642295454547284397_1_1,neutral
2024-02-24,懂车帝,,宝马,宝马5系,G68,7339072541586522131,content,全新宝马5系:创新与传承的完美融合,油车,NULL,https://www.dongchedi.com/ugc/article/7339072541586522131,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:32,-3601696865843792746_1_1,positive
2024-02-23,懂车帝,,宝马,宝马5系,G68,1791681194776585,content,全新宝马5系:创新与传承的完美融合,油车,NULL,https://www.dongchedi.com/ugc/article/1791681194776585,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:32,-3601696865843792746_1_1,positive
2024-02-28,懂车帝,,宝马,宝马5系,G68,1792121677531136,content,新款530裸车多少合适啊，现在太贵了，想等等,油车,NULL,https://www.dongchedi.com/ugc/article/1792121677531136,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:32,-3593518820140163478_1_1,neutral
2024-04-14,懂车帝,,宝马,宝马5系,G68,7357390380670944019,comment,新款雅阁和新5有异曲同工之妙 曾经的月销1W+ 2W+ 都是常态 现在想过万估计难了,油车,NULL,,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:34,-3558783673162394909_1_1,neutral
2024-06-10,autohome,宝马5系论坛,宝马,宝马5系,G68,108407045-1446497714,comment,5系本来是豪华行政车对标E系A6，现在三剑客最丑。,油车,NULL,http://club.autohome.com.cn/bbs/thread/86f4f596a6b52529/108407045-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:35,-3538112062056339161_1_1,positive
2024-03-03,懂车帝,,宝马,宝马5系,G68,1792460628813835,content,原来想着熬到7-8月份看看新5系的优惠再考虑买车的，结果在2月底销售告诉我说还有炭黑火山红的领先，到店以后销售告诉我没有了，然后就让我看尊享，聊到46.8落地，加买了一个6800有10次基础保养（不需要工时费），兄弟们，买贵了吗,油车,NULL,https://www.dongchedi.com/ugc/article/1792460628813835,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:35,-3528719751918780657_1_1,positive
2024-05-16,懂车帝,,宝马,宝马5系,G68,7369443220948484873,comment,新5的杀马特设计 为它现有的销量 做出了 巨大的贡献！,油车,NULL,,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:38,-3493674652722706678_1_1,positive
2024-05-22,autohome,宝马5系论坛,宝马,宝马5系,G68,108235957-1445502765,comment,emm,油车,NULL,http://club.autohome.com.cn/bbs/thread/42f451ecbb556a3a,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:38,-3478005171178239026_1_1,neutral
2024-03-06,懂车帝,,宝马,宝马5系,G68,7342844863207621416,comment,我觉得新5系百分百会变相加价，比如强制要求买保养，延保，精品之类的。,油车,NULL,,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:38,-3477101998924030694_1_1,neutral
2024-06-07,autohome,宝马5系论坛,宝马,宝马5系,G68,108407271-1446347952,comment,我看行。把这俩酒窝整小点儿就更协调了,油车,NULL,http://club.autohome.com.cn/bbs/thread/0ad41567a4fdfb9e/108407271-1.html,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:38,-3467537540870540972_1_1,positive
2024-01-16,autohome,宝马5系论坛,宝马,宝马5系,G68,107401466,content,怎么吸引全新宝马5系准车主进群交流？,油车,NULL,http://club.autohome.com.cn/bbs/thread/f53e79fa195deb77,others,,others,others,,,5,5,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:40,-3424968382421951902_1_1,positive
2024-06-09,autohome,宝马5系论坛,宝马,宝马5系,G68,108407045-1446464018,comment,这个中控太丑了,油车,NULL,http://club.autohome.com.cn/bbs/thread/86f4f596a6b52529/108407045-1.html,others,,others,others,,,1,1,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:40,-3384891763229433923_1_1,negative
2024-06-01,autohome,宝马5系论坛,宝马,宝马5系,G68,108304461-1446035871,comment,上一代的五系刚出买了525Li落地价45.6万不算利息,油车,NULL,http://club.autohome.com.cn/bbs/thread/5ef9f07b9ce23c76/108304461-1.html,others,,others,others,,,3,3,"{""emt_flag"": [], ""labels"": []}",2024-06-13 15:48:40,-3379730956670387081_1_1,neutral
